date,P_mm,Q_mm,PET_mm,T_C,year,month,keep_month
1998-09-13,5.1,0.164,1.2,5.1,1998,9,True
1998-09-14,4.5,0.206,1.4,7.1,1998,9,True
1998-09-15,3.4,0.242,1.6,8.9,1998,9,True
1998-09-16,0.0,0.279,1.9,11.4,1998,9,True
1998-09-17,0.1,0.266,1.6,9.2,1998,9,True
1998-09-18,0.0,0.254,1.5,8.7,1998,9,True
1998-09-19,0.0,0.229,1.6,9.6,1998,9,True
1998-09-20,0.1,0.213,1.5,9.0,1998,9,True
1998-09-21,0.0,0.223,1.7,10.5,1998,9,True
1998-09-22,0.0,0.213,1.8,11.6,1998,9,True
1998-09-23,1.0,0.192,1.8,12.0,1998,9,True
1998-09-24,0.1,0.184,1.8,12.1,1998,9,True
1998-09-25,0.6,0.183,1.9,13.0,1998,9,True
1998-09-26,23.2,0.209,1.8,12.3,1998,9,True
1998-09-27,4.6,0.403,1.6,10.3,1998,9,True
1998-09-28,4.2,0.309,1.5,10.2,1998,9,True
1998-09-29,15.3,0.299,1.6,10.6,1998,9,True
1998-09-30,0.5,0.581,1.5,10.4,1998,9,True
1998-10-01,4.3,0.548,1.3,8.1,1998,10,True
1998-10-02,18.6,0.496,1.3,8.5,1998,10,True
1998-10-03,1.0,0.944,1.2,7.3,1998,10,True
1998-10-04,5.1,0.802,1.1,7.1,1998,10,True
1998-10-05,4.4,0.716,1.2,7.6,1998,10,True
1998-10-06,10.0,0.729,1.1,6.9,1998,10,True
1998-10-07,4.1,0.832,0.9,5.3,1998,10,True
1998-10-08,6.5,0.704,1.0,5.8,1998,10,True
1998-10-09,0.2,0.718,1.0,6.6,1998,10,True
1998-10-10,4.0,0.689,1.1,7.8,1998,10,True
1998-10-11,12.0,0.477,1.2,8.7,1998,10,True
1998-10-12,0.2,0.934,1.0,7.3,1998,10,True
1998-10-13,0.0,0.839,0.9,6.1,1998,10,True
1998-10-14,0.1,0.698,1.2,9.6,1998,10,True
1998-10-15,0.1,0.634,1.2,10.4,1998,10,True
1998-10-16,0.0,0.629,1.3,11.3,1998,10,True
1998-10-17,6.2,0.576,1.4,12.1,1998,10,True
1998-10-18,0.0,0.601,0.9,7.0,1998,10,True
1998-10-19,0.6,0.604,0.8,4.9,1998,10,True
1998-10-20,0.0,0.444,0.7,3.9,1998,10,True
1998-10-21,0.0,0.487,0.9,6.9,1998,10,True
1998-10-22,0.0,0.48,0.9,7.8,1998,10,True
1998-10-23,0.9,0.4,1.2,10.8,1998,10,True
1998-10-24,12.4,0.376,1.2,11.1,1998,10,True
1998-10-25,5.6,0.542,0.9,8.0,1998,10,True
1998-10-26,5.4,0.597,0.7,4.9,1998,10,True
1998-10-27,0.1,0.625,0.8,6.1,1998,10,True
1998-10-28,0.0,0.565,1.1,10.9,1998,10,True
1998-10-29,11.3,0.664,0.8,6.4,1998,10,True
1998-10-30,1.7,0.804,0.6,4.0,1998,10,True
1998-10-31,0.4,0.724,0.7,6.2,1998,10,True
1998-11-01,6.3,0.694,0.8,7.8,1998,11,True
1998-11-02,0.6,0.754,0.7,6.1,1998,11,True
1998-11-03,8.9,0.622,0.8,7.8,1998,11,True
1998-11-04,1.2,0.839,0.6,4.1,1998,11,True
1998-11-05,0.0,0.829,0.4,1.1,1998,11,True
1998-11-06,0.1,0.738,0.4,0.7,1998,11,True
1998-11-07,0.0,0.729,0.4,1.9,1998,11,True
1998-11-08,0.1,0.701,0.6,4.6,1998,11,True
1998-11-09,6.7,0.581,0.8,8.3,1998,11,True
1998-11-10,13.0,0.639,0.7,7.4,1998,11,True
1998-11-11,0.0,0.79,0.3,0.7,1998,11,True
1998-11-12,3.5,0.928,0.3,-0.1,1998,11,True
1998-11-13,5.5,0.873,0.3,0.8,1998,11,True
1998-11-14,2.5,0.681,0.5,3.6,1998,11,True
1998-11-15,2.8,0.491,0.4,1.4,1998,11,True
1998-11-16,0.9,0.789,0.2,-0.6,1998,11,True
1998-11-17,0.0,0.835,0.1,-2.4,1998,11,True
1998-11-18,0.0,0.773,0.0,-5.2,1998,11,True
1998-11-19,0.0,0.735,0.0,-4.1,1998,11,True
1998-11-20,0.0,0.691,0.0,-5.0,1998,11,True
1998-11-21,0.0,0.614,0.0,-7.9,1998,11,True
1998-11-22,0.0,0.547,0.0,-8.1,1998,11,True
1998-11-23,0.0,0.638,0.0,-6.6,1998,11,True
1998-11-24,0.0,0.697,0.1,-3.9,1998,11,True
1998-11-25,12.8,0.642,0.2,-0.1,1998,11,True
1998-11-26,5.9,0.903,0.3,0.6,1998,11,True
1998-11-27,12.0,1.489,0.3,2.0,1998,11,True
1998-11-28,11.1,1.728,0.3,1.7,1998,11,True
1998-11-29,11.8,2.13,0.3,0.9,1998,11,True
1998-11-30,1.2,2.261,0.2,-1.1,1998,11,True
1998-12-01,0.0,1.695,0.1,-3.1,1998,12,True
1998-12-02,0.0,1.413,0.1,-3.2,1998,12,True
1998-12-03,0.4,1.228,0.1,-2.0,1998,12,True
1998-12-04,1.0,1.13,0.1,-3.6,1998,12,True
1998-12-05,5.3,1.031,0.1,-3.4,1998,12,True
1998-12-06,1.7,0.969,0.1,-3.8,1998,12,True
1998-12-07,0.0,0.843,0.0,-6.0,1998,12,True
1998-12-08,0.0,0.857,0.1,-3.8,1998,12,True
1998-12-09,2.6,0.828,0.2,-0.3,1998,12,True
1998-12-10,12.7,0.959,0.4,3.2,1998,12,True
1998-12-11,1.0,2.261,0.3,3.0,1998,12,True
1998-12-12,4.9,2.282,0.4,4.7,1998,12,True
1998-12-13,0.3,2.271,0.4,4.6,1998,12,True
1998-12-14,0.0,2.011,0.3,2.5,1998,12,True
1998-12-15,0.0,1.728,0.3,3.1,1998,12,True
1998-12-16,0.1,1.532,0.3,2.5,1998,12,True
1998-12-17,0.0,1.445,0.4,4.9,1998,12,True
1998-12-18,0.0,1.38,0.4,5.0,1998,12,True
1998-12-19,0.1,1.293,0.3,1.7,1998,12,True
1998-12-20,6.7,1.25,0.2,-0.2,1998,12,True
1998-12-21,0.2,1.217,0.1,-3.2,1998,12,True
1998-12-22,0.0,1.086,0.0,-5.6,1998,12,True
1998-12-23,0.4,0.955,0.1,-1.8,1998,12,True
1998-12-24,2.5,1.054,0.2,-0.3,1998,12,True
1998-12-25,0.1,1.031,0.2,-0.2,1998,12,True
1998-12-26,0.3,1.034,0.4,3.2,1998,12,True
1998-12-27,0.0,1.011,0.4,5.1,1998,12,True
1998-12-28,0.3,0.957,0.5,5.9,1998,12,True
1998-12-29,0.0,1.002,0.4,5.4,1998,12,True
1998-12-30,0.0,0.937,0.5,6.1,1998,12,True
1998-12-31,0.0,0.949,0.4,5.3,1998,12,True
1999-01-01,0.0,0.91,0.4,5.2,1999,1,True
1999-01-02,2.2,0.863,0.4,3.4,1999,1,True
1999-01-03,1.2,0.849,0.4,5.2,1999,1,True
1999-01-04,0.3,0.84,0.5,6.9,1999,1,True
1999-01-05,0.0,0.869,0.5,6.5,1999,1,True
1999-01-06,0.0,0.836,0.5,6.5,1999,1,True
1999-01-07,0.0,0.816,0.5,6.5,1999,1,True
1999-01-08,6.8,0.834,0.4,4.3,1999,1,True
1999-01-09,1.8,0.971,0.2,0.1,1999,1,True
1999-01-10,15.0,0.934,0.1,-2.9,1999,1,True
1999-01-11,5.8,0.9,0.0,-4.3,1999,1,True
1999-01-12,4.1,0.871,0.0,-5.6,1999,1,True
1999-01-13,5.0,0.855,0.2,-1.5,1999,1,True
1999-01-14,2.8,0.991,0.3,0.7,1999,1,True
1999-01-15,0.0,1.098,0.3,0.3,1999,1,True
1999-01-16,0.0,1.13,0.4,4.1,1999,1,True
1999-01-17,15.0,1.695,0.5,4.6,1999,1,True
1999-01-18,0.6,3.141,0.3,1.4,1999,1,True
1999-01-19,0.0,2.902,0.3,1.8,1999,1,True
1999-01-20,0.0,2.271,0.5,4.4,1999,1,True
1999-01-21,0.0,1.891,0.4,3.6,1999,1,True
1999-01-22,0.0,1.706,0.3,1.6,1999,1,True
1999-01-23,0.0,1.554,0.3,0.7,1999,1,True
1999-01-24,0.0,1.424,0.3,0.7,1999,1,True
1999-01-25,0.0,1.272,0.4,2.1,1999,1,True
1999-01-26,12.0,1.337,0.4,2.8,1999,1,True
1999-01-27,9.2,1.793,0.3,0.3,1999,1,True
1999-01-28,27.2,2.684,0.4,2.8,1999,1,True
1999-01-29,0.6,5.064,0.3,-0.3,1999,1,True
1999-01-30,0.0,3.402,0.0,-5.9,1999,1,True
1999-01-31,0.0,2.652,0.0,-7.1,1999,1,True
1999-02-01,0.2,2.239,0.0,-5.1,1999,2,True
1999-02-02,0.7,2.108,0.2,-1.5,1999,2,True
1999-02-03,0.0,1.967,0.3,-0.4,1999,2,True
1999-02-04,1.1,1.848,0.3,0.5,1999,2,True
1999-02-05,6.1,1.945,0.4,1.7,1999,2,True
1999-02-06,5.9,2.065,0.3,0.7,1999,2,True
1999-02-07,9.5,2.108,0.3,-0.6,1999,2,True
1999-02-08,9.3,2.021,0.2,-1.8,1999,2,True
1999-02-09,15.4,2.456,0.3,-0.4,1999,2,True
1999-02-10,7.3,2.815,0.0,-5.4,1999,2,True
1999-02-11,1.8,2.369,0.0,-5.1,1999,2,True
1999-02-12,0.1,2.043,0.0,-7.9,1999,2,True
1999-02-13,0.3,1.761,0.0,-9.8,1999,2,True
1999-02-14,0.3,1.695,0.0,-6.8,1999,2,True
1999-02-15,5.9,1.674,0.2,-2.4,1999,2,True
1999-02-16,4.6,1.608,0.4,0.2,1999,2,True
1999-02-17,4.7,1.804,0.3,-0.1,1999,2,True
1999-02-18,12.7,2.402,0.5,2.5,1999,2,True
1999-02-19,13.9,4.347,0.6,3.5,1999,2,True
1999-02-20,23.2,7.249,0.7,4.7,1999,2,True
1999-02-21,5.6,10.379,0.9,6.2,1999,2,True
1999-02-22,8.5,9.14,0.5,0.8,1999,2,True
1999-02-23,3.1,7.195,0.3,-0.9,1999,2,True
1999-02-24,6.1,5.749,0.5,1.5,1999,2,True
1999-02-25,0.0,5.358,0.6,2.1,1999,2,True
1999-02-26,0.0,4.51,0.6,2.8,1999,2,True
1999-02-27,2.1,3.836,0.8,4.8,1999,2,True
1999-02-28,1.3,3.706,0.6,2.0,1999,2,True
1999-03-01,0.0,3.445,0.7,3.0,1999,3,True
1999-03-02,0.1,3.108,0.9,6.0,1999,3,True
1999-03-03,14.2,3.054,0.8,4.8,1999,3,True
1999-03-04,0.9,3.597,0.6,2.0,1999,3,True
1999-03-05,6.4,3.195,0.5,0.7,1999,3,True
1999-03-06,4.7,3.021,0.3,-1.7,1999,3,True
1999-03-07,0.1,2.902,0.3,-2.2,1999,3,True
1999-03-08,0.0,2.717,0.7,2.7,1999,3,True
1999-03-09,0.0,2.695,1.1,6.6,1999,3,True
1999-03-10,0.0,2.576,1.2,7.7,1999,3,True
1999-03-11,0.0,2.424,1.4,9.8,1999,3,True
1999-03-12,0.0,2.315,1.5,10.3,1999,3,True
1999-03-13,0.1,2.217,1.5,9.8,1999,3,True
1999-03-14,0.0,2.152,1.3,7.8,1999,3,True
1999-03-15,0.0,2.087,1.3,7.4,1999,3,True
1999-03-16,0.0,2.13,1.0,5.1,1999,3,True
1999-03-17,0.0,2.0,0.9,3.7,1999,3,True
1999-03-18,0.9,1.869,0.9,3.5,1999,3,True
1999-03-19,0.3,1.793,0.8,2.4,1999,3,True
1999-03-20,0.0,1.674,0.6,0.8,1999,3,True
1999-03-21,5.0,1.565,0.8,2.5,1999,3,True
1999-03-22,8.4,1.706,0.7,1.2,1999,3,True
1999-03-23,0.1,1.771,0.9,2.8,1999,3,True
1999-03-24,0.0,1.641,1.4,7.1,1999,3,True
1999-03-25,1.6,1.511,1.3,6.5,1999,3,True
1999-03-26,8.9,1.587,1.0,3.8,1999,3,True
1999-03-27,1.0,1.663,0.8,2.1,1999,3,True
1999-03-28,1.2,1.554,0.7,1.5,1999,3,True
1999-03-29,0.0,1.402,1.0,3.1,1999,3,True
1999-03-30,0.0,1.261,1.1,4.5,1999,3,True
1999-03-31,0.0,1.206,1.5,7.1,1999,3,True
1999-04-01,0.1,1.152,1.8,9.6,1999,4,True
1999-04-02,0.3,1.119,1.6,7.8,1999,4,True
1999-04-03,6.7,1.13,1.6,7.7,1999,4,True
1999-04-04,0.3,1.489,1.8,9.3,1999,4,True
1999-04-05,0.0,1.315,1.7,8.8,1999,4,True
1999-04-06,2.6,1.185,2.1,11.3,1999,4,True
1999-04-07,13.8,1.293,1.3,5.4,1999,4,True
1999-04-08,1.9,1.598,1.2,4.0,1999,4,True
1999-04-09,0.0,1.5,1.4,5.9,1999,4,True
1999-04-10,3.2,1.272,1.5,6.7,1999,4,True
1999-04-11,1.0,1.239,1.2,4.1,1999,4,True
1999-04-12,8.2,1.174,1.2,4.3,1999,4,True
1999-04-13,5.1,1.402,1.1,3.3,1999,4,True
1999-04-14,3.9,1.413,1.2,4.0,1999,4,True
1999-04-15,0.5,1.304,0.9,1.3,1999,4,True
1999-04-16,0.0,1.217,1.0,2.3,1999,4,True
1999-04-17,6.0,1.119,1.0,2.0,1999,4,True
1999-04-18,4.6,1.217,1.0,1.9,1999,4,True
1999-04-19,4.3,1.348,1.2,3.3,1999,4,True
1999-04-20,8.0,1.435,1.8,7.9,1999,4,True
1999-04-21,1.7,1.619,1.8,7.8,1999,4,True
1999-04-22,0.5,1.402,1.6,6.3,1999,4,True
1999-04-23,4.4,1.326,1.4,4.6,1999,4,True
1999-04-24,0.1,1.326,1.3,4.2,1999,4,True
1999-04-25,2.1,1.217,1.9,7.6,1999,4,True
1999-04-26,6.6,1.272,1.6,5.7,1999,4,True
1999-04-27,4.9,1.435,1.7,6.9,1999,4,True
1999-04-28,0.0,1.576,2.1,9.2,1999,4,True
1999-04-29,0.0,1.369,2.5,11.8,1999,4,True
1999-04-30,0.1,1.217,2.4,10.9,1999,4,True
1999-05-01,0.2,1.119,2.6,11.8,1999,5,True
1999-05-02,3.6,1.098,2.6,12.0,1999,5,True
1999-05-03,9.5,1.039,2.6,12.0,1999,5,True
1999-05-04,1.8,1.217,2.7,12.4,1999,5,True
1999-05-05,3.3,1.25,2.6,11.8,1999,5,True
1999-05-06,0.1,1.163,2.8,12.9,1999,5,True
1999-05-07,13.7,1.029,2.9,13.5,1999,5,True
1999-05-08,0.5,1.304,2.4,10.1,1999,5,True
1999-05-09,0.0,1.282,2.7,11.9,1999,5,True
1999-05-10,0.0,1.005,3.2,15.2,1999,5,True
1999-05-11,1.7,0.954,3.3,15.9,1999,5,True
1999-05-12,0.4,0.897,3.3,15.4,1999,5,True
1999-05-13,7.7,0.868,3.3,15.3,1999,5,True
1999-05-14,5.6,0.882,2.6,11.2,1999,5,True
1999-05-15,3.2,0.911,2.3,9.4,1999,5,True
1999-05-16,0.3,0.882,2.4,10.0,1999,5,True
1999-05-17,55.7,0.931,2.3,9.0,1999,5,True
1999-05-18,1.9,4.988,2.8,12.0,1999,5,True
1999-05-19,5.8,4.119,2.3,9.0,1999,5,True
1999-05-20,30.8,2.967,2.2,8.4,1999,5,True
1999-05-21,9.9,6.695,2.3,8.8,1999,5,True
1999-05-22,3.4,5.423,2.4,9.6,1999,5,True
1999-05-23,0.0,5.314,2.5,10.2,1999,5,True
1999-05-24,0.1,4.032,3.2,14.0,1999,5,True
1999-05-25,0.0,3.293,3.2,14.2,1999,5,True
1999-05-26,0.0,2.858,3.5,15.7,1999,5,True
1999-05-27,0.0,2.434,3.7,16.8,1999,5,True
1999-05-28,0.0,2.087,3.9,18.1,1999,5,True
1999-05-29,0.0,1.815,4.0,18.6,1999,5,True
1999-05-30,0.0,1.543,4.2,19.6,1999,5,True
1999-05-31,0.6,1.413,3.9,17.8,1999,5,True
1999-06-01,6.5,1.315,4.0,18.6,1999,6,True
1999-06-02,2.3,1.489,3.5,15.3,1999,6,True
1999-06-03,1.4,1.293,3.2,13.9,1999,6,True
1999-06-04,0.9,1.109,2.8,11.5,1999,6,True
1999-06-05,4.2,1.03,2.5,9.3,1999,6,True
1999-06-06,1.9,1.024,2.5,9.6,1999,6,True
1999-06-07,5.1,0.951,2.7,10.8,1999,6,True
1999-06-08,0.0,1.004,2.4,8.9,1999,6,True
1999-06-09,0.0,0.884,2.7,10.5,1999,6,True
1999-06-10,0.3,0.796,2.8,10.9,1999,6,True
1999-06-11,0.0,0.761,2.8,11.1,1999,6,True
1999-06-12,0.0,0.715,3.1,12.8,1999,6,True
1999-06-13,0.1,0.649,3.1,12.6,1999,6,True
1999-06-14,5.0,0.602,2.7,10.3,1999,6,True
1999-06-15,0.1,0.676,3.2,13.6,1999,6,True
1999-06-16,0.0,0.603,3.5,14.9,1999,6,True
1999-06-17,0.0,0.536,3.6,15.7,1999,6,True
1999-06-18,0.0,0.501,3.3,13.6,1999,6,True
1999-06-19,0.0,0.456,3.0,12.3,1999,6,True
1999-06-20,5.0,0.42,3.3,13.7,1999,6,True
1999-06-21,1.0,0.459,2.6,9.9,1999,6,True
1999-06-22,0.0,0.481,2.4,9.0,1999,6,True
1999-06-23,0.0,0.426,3.0,12.3,1999,6,True
1999-06-24,0.0,0.398,3.6,15.6,1999,6,True
1999-06-25,0.4,0.368,4.2,19.3,1999,6,True
1999-06-26,7.3,0.365,3.7,16.5,1999,6,True
1999-06-27,11.5,0.656,3.2,13.6,1999,6,True
1999-06-28,0.1,0.551,3.0,12.0,1999,6,True
1999-06-29,4.2,0.477,3.4,14.2,1999,6,True
1999-06-30,0.1,0.462,3.5,15.1,1999,6,True
1999-07-01,0.0,0.412,3.9,17.6,1999,7,True
1999-07-02,2.1,0.37,4.4,20.3,1999,7,True
1999-07-03,3.1,0.346,4.5,20.9,1999,7,True
1999-07-04,1.9,0.342,4.5,21.2,1999,7,True
1999-07-05,12.8,0.328,3.7,16.4,1999,7,True
1999-07-06,6.3,0.549,3.1,13.1,1999,7,True
1999-07-07,2.5,0.554,3.4,14.4,1999,7,True
1999-07-08,0.0,0.404,3.6,15.7,1999,7,True
1999-07-09,0.0,0.329,3.6,16.1,1999,7,True
1999-07-10,1.9,0.302,3.3,14.3,1999,7,True
1999-07-11,3.5,0.34,3.6,16.2,1999,7,True
1999-07-12,5.8,0.406,4.0,18.3,1999,7,True
1999-07-13,24.1,0.474,3.8,17.6,1999,7,True
1999-07-14,0.6,1.424,3.4,15.0,1999,7,True
1999-07-15,0.3,0.719,3.3,14.5,1999,7,True
1999-07-16,0.0,0.499,3.5,15.8,1999,7,True
1999-07-17,0.0,0.373,4.0,18.9,1999,7,True
1999-07-18,9.8,0.384,4.0,18.6,1999,7,True
1999-07-19,3.6,0.592,3.9,18.1,1999,7,True
1999-07-20,0.0,0.711,4.0,19.0,1999,7,True
1999-07-21,0.0,0.424,3.6,16.6,1999,7,True
1999-07-22,0.0,0.365,2.9,12.5,1999,7,True
1999-07-23,0.0,0.336,2.5,10.3,1999,7,True
1999-07-24,0.0,0.311,2.9,12.8,1999,7,True
1999-07-25,0.1,0.292,3.5,16.5,1999,7,True
1999-07-26,0.0,0.267,3.9,18.7,1999,7,True
1999-07-27,0.2,0.242,3.9,19.1,1999,7,True
1999-07-28,1.5,0.25,3.5,16.5,1999,7,True
1999-07-29,2.8,0.279,3.6,17.1,1999,7,True
1999-07-30,0.0,0.274,3.6,17.3,1999,7,True
1999-07-31,0.3,0.24,3.5,16.6,1999,7,True
1999-08-01,0.3,0.229,3.6,17.3,1999,8,True
1999-08-02,16.0,0.185,3.6,17.7,1999,8,True
1999-08-03,0.0,0.315,3.6,17.8,1999,8,True
1999-08-04,0.7,0.263,3.7,18.8,1999,8,True
1999-08-05,3.1,0.212,3.6,18.2,1999,8,True
1999-08-06,29.7,0.25,3.5,17.2,1999,8,True
1999-08-07,13.6,0.814,3.5,17.6,1999,8,True
1999-08-08,2.9,0.628,3.5,17.7,1999,8,True
1999-08-09,0.3,0.528,3.6,18.5,1999,8,True
1999-08-10,3.3,0.423,3.1,15.1,1999,8,True
1999-08-11,0.0,0.358,2.8,13.5,1999,8,True
1999-08-12,0.3,0.299,2.7,12.7,1999,8,True
1999-08-13,0.0,0.275,2.7,12.8,1999,8,True
1999-08-14,1.1,0.255,3.0,14.8,1999,8,True
1999-08-15,3.0,0.281,3.0,14.9,1999,8,True
1999-08-16,10.7,0.268,2.6,13.0,1999,8,True
1999-08-17,0.0,0.352,2.8,14.1,1999,8,True
1999-08-18,0.2,0.285,3.0,15.3,1999,8,True
1999-08-19,1.3,0.237,2.7,13.6,1999,8,True
1999-08-20,0.0,0.226,2.7,13.9,1999,8,True
1999-08-21,0.0,0.225,2.6,13.0,1999,8,True
1999-08-22,0.0,0.212,2.8,14.8,1999,8,True
1999-08-23,0.0,0.184,3.1,17.1,1999,8,True
1999-08-24,2.2,0.223,3.6,20.6,1999,8,True
1999-08-25,0.9,0.217,3.7,21.6,1999,8,True
1999-08-26,1.2,0.199,3.1,17.7,1999,8,True
1999-08-27,0.1,0.192,3.1,17.5,1999,8,True
1999-08-28,0.0,0.165,3.0,17.4,1999,8,True
1999-08-29,0.0,0.158,2.8,15.4,1999,8,True
1999-08-30,0.0,0.146,2.5,13.8,1999,8,True
1999-08-31,0.0,0.142,2.5,14.1,1999,8,True
1999-09-01,0.0,0.13,2.6,14.8,1999,9,True
1999-09-02,0.0,0.124,2.6,14.9,1999,9,True
1999-09-03,1.5,0.123,2.2,12.2,1999,9,True
1999-09-04,0.0,0.123,2.3,13.3,1999,9,True
1999-09-05,3.2,0.127,2.6,15.2,1999,9,True
1999-09-06,9.3,0.126,2.5,14.5,1999,9,True
1999-09-07,0.3,0.156,2.4,14.6,1999,9,True
1999-09-08,0.1,0.14,2.5,14.8,1999,9,True
1999-09-09,0.0,0.14,2.5,15.2,1999,9,True
1999-09-10,0.0,0.14,2.6,16.4,1999,9,True
1999-09-11,0.0,0.13,2.8,17.8,1999,9,True
1999-09-12,0.1,0.13,2.6,17.3,1999,9,True
1999-09-13,0.0,0.135,2.6,17.0,1999,9,True
1999-09-14,10.3,0.163,2.3,14.7,1999,9,True
1999-09-15,2.6,0.198,2.0,11.9,1999,9,True
1999-09-16,0.0,0.185,1.9,11.3,1999,9,True
1999-09-17,0.2,0.188,1.6,9.5,1999,9,True
1999-09-18,0.0,0.22,2.0,12.2,1999,9,True
1999-09-19,28.5,0.262,2.1,13.7,1999,9,True
1999-09-20,0.7,0.317,1.7,10.2,1999,9,True
1999-09-21,0.4,0.322,1.9,12.6,1999,9,True
1999-09-22,0.1,0.266,2.3,15.8,1999,9,True
1999-09-23,4.8,0.204,2.3,16.4,1999,9,True
1999-09-24,26.8,0.209,2.3,16.7,1999,9,True
1999-09-25,12.3,0.596,1.9,13.6,1999,9,True
1999-09-26,0.4,0.702,1.7,11.3,1999,9,True
1999-09-27,4.1,0.502,1.7,11.6,1999,9,True
1999-09-28,4.7,0.485,1.6,10.7,1999,9,True
1999-09-29,0.8,0.456,1.9,14.3,1999,9,True
1999-09-30,10.1,0.398,1.7,11.8,1999,9,True
1999-10-01,0.2,0.447,1.5,10.4,1999,10,True
1999-10-02,16.1,0.548,1.6,11.2,1999,10,True
1999-10-03,6.6,0.648,1.2,7.5,1999,10,True
1999-10-04,5.3,0.722,0.9,4.8,1999,10,True
1999-10-05,0.0,0.653,0.8,3.6,1999,10,True
1999-10-06,0.1,0.704,0.8,3.4,1999,10,True
1999-10-07,0.0,0.615,0.8,4.3,1999,10,True
1999-10-08,0.0,0.579,1.0,5.9,1999,10,True
1999-10-09,0.0,0.396,1.1,8.1,1999,10,True
1999-10-10,0.1,0.351,1.2,8.2,1999,10,True
1999-10-11,0.0,0.336,1.2,9.0,1999,10,True
1999-10-12,1.7,0.324,1.3,9.8,1999,10,True
1999-10-13,9.5,0.321,1.3,10.4,1999,10,True
1999-10-14,0.0,0.395,1.4,12.3,1999,10,True
1999-10-15,0.4,0.411,1.3,10.7,1999,10,True
1999-10-16,0.0,0.356,1.1,9.0,1999,10,True
1999-10-17,0.5,0.326,1.2,10.0,1999,10,True
1999-10-18,3.2,0.31,1.1,9.3,1999,10,True
1999-10-19,7.6,0.328,1.0,8.2,1999,10,True
1999-10-20,20.6,0.415,1.1,9.1,1999,10,True
1999-10-21,0.1,1.119,1.0,9.1,1999,10,True
1999-10-22,25.9,1.061,1.1,9.9,1999,10,True
1999-10-23,0.0,2.782,1.0,8.9,1999,10,True
1999-10-24,10.6,1.924,1.1,10.6,1999,10,True
1999-10-25,0.9,1.782,1.0,8.8,1999,10,True
1999-10-26,0.0,1.348,0.9,7.4,1999,10,True
1999-10-27,0.0,1.087,1.0,9.4,1999,10,True
1999-10-28,0.0,0.971,1.2,12.7,1999,10,True
1999-10-29,0.0,0.874,1.2,13.1,1999,10,True
1999-10-30,0.7,0.804,1.3,13.8,1999,10,True
1999-10-31,0.0,0.738,0.9,8.3,1999,10,True
1999-11-01,0.2,0.691,1.1,11.3,1999,11,True
1999-11-02,16.6,0.696,1.0,11.0,1999,11,True
1999-11-03,0.0,1.13,0.6,4.3,1999,11,True
1999-11-04,0.0,0.941,0.5,3.1,1999,11,True
1999-11-05,7.2,0.804,0.8,8.3,1999,11,True
1999-11-06,8.7,0.952,0.5,4.1,1999,11,True
1999-11-07,0.0,1.174,0.4,1.9,1999,11,True
1999-11-08,0.0,0.93,0.4,2.7,1999,11,True
1999-11-09,4.3,0.869,0.6,4.8,1999,11,True
1999-11-10,5.0,0.887,0.4,2.8,1999,11,True
1999-11-11,5.5,0.928,0.3,1.2,1999,11,True
1999-11-12,0.8,1.085,0.4,2.6,1999,11,True
1999-11-13,0.6,1.098,0.6,4.8,1999,11,True
1999-11-14,3.0,1.027,0.4,1.9,1999,11,True
1999-11-15,0.1,0.971,0.3,0.5,1999,11,True
1999-11-16,3.0,0.897,0.2,-1.4,1999,11,True
1999-11-17,10.4,0.869,0.2,-1.4,1999,11,True
1999-11-18,38.2,1.293,0.2,-1.4,1999,11,True
1999-11-19,14.1,2.695,0.1,-2.2,1999,11,True
1999-11-20,1.1,2.011,0.0,-4.7,1999,11,True
1999-11-21,0.2,1.695,0.0,-6.4,1999,11,True
1999-11-22,0.6,1.511,0.0,-6.9,1999,11,True
1999-11-23,2.4,1.369,0.2,-1.4,1999,11,True
1999-11-24,0.0,1.38,0.2,-0.4,1999,11,True
1999-11-25,0.1,1.5,0.2,-0.4,1999,11,True
1999-11-26,0.0,1.511,0.3,0.5,1999,11,True
1999-11-27,0.0,1.445,0.3,1.3,1999,11,True
1999-11-28,0.0,1.424,0.4,2.7,1999,11,True
1999-11-29,0.0,1.467,0.4,3.0,1999,11,True
1999-11-30,0.0,1.402,0.3,1.6,1999,11,True
1999-12-01,0.2,1.304,0.3,1.2,1999,12,True
1999-12-02,0.8,1.304,0.3,2.7,1999,12,True
1999-12-03,0.0,1.391,0.4,3.8,1999,12,True
1999-12-04,4.9,1.38,0.3,2.3,1999,12,True
1999-12-05,0.2,1.565,0.2,-0.9,1999,12,True
1999-12-06,0.0,1.369,0.2,-1.0,1999,12,True
1999-12-07,0.0,1.25,0.4,3.1,1999,12,True
1999-12-08,0.1,1.261,0.4,3.3,1999,12,True
1999-12-09,2.0,1.25,0.4,3.1,1999,12,True
1999-12-10,5.5,1.326,0.3,1.1,1999,12,True
1999-12-11,5.6,1.793,0.4,4.4,1999,12,True
1999-12-12,1.1,2.163,0.4,5.1,1999,12,True
1999-12-13,0.5,1.989,0.3,2.5,1999,12,True
1999-12-14,5.6,1.771,0.3,2.4,1999,12,True
1999-12-15,5.0,1.837,0.1,-2.6,1999,12,True
1999-12-16,0.3,1.587,0.0,-6.1,1999,12,True
1999-12-17,4.9,1.38,0.0,-4.3,1999,12,True
1999-12-18,21.1,2.184,0.3,3.1,1999,12,True
1999-12-19,5.0,4.749,0.3,3.3,1999,12,True
