# Station code                            : K287191001
# Hydrological data producer              : DREAL Centre-Val de Loire
# Hydrological data extraction            : 2022-11-30
# Hydrological data source                : https://www.hydro.eaufrance.fr/
# Hydrometeorological model chain producer: Météo-France (SIM2: SAFRAN climatic reanalysis and ISBA land surface model)
# Hydrometeorological model chain version : 2022-12-31
# Hydrometeorological model chain source  : https://meteo.data.gouv.fr/
tsd_date;tsd_q_l;tsd_q_mm;tsd_val_s;tsd_val_q;tsd_val_m;tsd_val_c;tsd_val_i;tsd_prec;tsd_prec_solid_frac;tsd_temp;tsd_pet_ou;tsd_pet_pe;tsd_pet_pm;tsd_wind;tsd_humid;tsd_rad_dli;tsd_rad_ssi;tsd_swi_gr;tsd_swi_isba;tsd_swe_isba;tsd_temp_min;tsd_temp_max
19740807;1060;0.115;16;20;10;0;1;0.2;0;19.7;3.8;5.9;5;2.5;9.2;2990.9;2490;0.391;0.418;0;12.4;29.2
19740808;1060;0.115;16;20;10;0;1;0.9;0;14.8;3.1;4.2;3.3;3.2;8;2887.3;1835.2;0.385;0.408;0;10.9;18
19740809;1140;0.124;16;20;10;0;1;0.5;0;13.6;2.9;4.1;3.3;2.5;7.5;2751.9;2094.5;0.381;0.403;0;11.5;16.2
19740810;1220;0.133;16;20;4;0;1;0.6;0;12.7;2.7;2.4;1.8;3.8;7.8;2879.5;971.8;0.377;0.4;0;9.5;16.2
19740811;1140;0.124;16;20;10;0;1;0;0;12;2.6;4.2;3;3.7;6.3;2878.3;1603.6;0.371;0.394;0;9.3;14.6
19740812;1060;0.115;16;20;10;0;1;0.1;0;15.6;3.1;4.2;4;0.8;8;2775.2;2476.2;0.363;0.387;0;8.3;21.7
19740813;790;0.086;16;20;10;0;1;0.2;0;21.3;4;5.7;4.8;2.6;7.8;2876.4;2306.8;0.356;0.376;0;13.4;29.4
19740814;790;0.086;16;20;10;0;1;0;0;22.6;4.1;6.4;5.3;3.2;8.6;3014.7;2270.9;0.347;0.364;0;17.4;29.3
19740815;685;0.074;16;20;10;0;1;0;0;23.8;4.3;7.2;6.3;2;8;3153.7;2793.3;0.338;0.351;0;15.7;31.5
19740816;580;0.063;16;20;10;0;1;0;0;25.2;4.5;7.2;6.2;2.5;6.9;3083.6;2523.1;0.329;0.338;0;17.2;33.7
19740817;550;0.06;16;20;10;0;1;7.7;0;19.6;3.6;3.1;2.8;1.7;9.1;2847;1659.2;0.343;0.335;0;15.1;25.2
19740818;735;0.08;16;20;10;0;1;4.5;0;16.2;3.1;2.5;2.2;1.1;10.3;3354.5;931.6;0.347;0.361;0;14.4;20.3
19740819;1140;0.124;16;20;10;0;1;0.8;0;14.5;2.8;1.9;1.6;1.9;9.1;3217.5;635.2;0.343;0.366;0;12.3;17.4
19740820;1140;0.124;16;20;10;0;1;4.4;0;16.7;3.1;3.4;3.1;0.9;10.1;3035;1798.6;0.348;0.364;0;13.1;22.9
19740821;1060;0.115;16;20;10;0;1;4.7;0;16;3;1.2;1.1;1.1;10.8;3250.8;489.2;0.354;0.373;0;14;18.2
19740822;1600;0.174;16;20;10;0;1;7.5;0;14.4;2.7;1.4;1.2;1.6;9.8;3281.7;431.5;0.368;0.409;0;12.9;16.2
19740823;1930;0.21;16;20;10;0;1;0;0;14.5;2.8;3.7;3.2;1.8;8.1;2854.2;1915.2;0.362;0.404;0;12.3;18.7
19740824;1600;0.174;16;20;10;0;1;0;0;14.6;2.8;3.5;3.1;1.6;7.7;2703.8;2039.8;0.356;0.391;0;9.4;21
19740825;1310;0.142;16;20;10;0;1;0;0;15.4;2.8;4.4;4;1.2;7.8;2708.7;2521.8;0.351;0.377;0;8.9;22.2
19740826;1220;0.133;16;20;10;0;1;6.5;0;15.5;2.8;3.2;2.8;1.7;8.4;3090.8;1396.1;0.361;0.371;0;10.5;21.9
19740827;1810;0.197;16;20;10;0;1;0.4;0;11;2.2;3.6;2.8;3;6.5;2867.5;1607.3;0.357;0.382;0;9.4;14.1
19740828;1500;0.163;16;20;10;0;1;0;0;10.4;2.1;4;3;2.9;5.7;2398.3;2287.8;0.353;0.372;0;6.1;15.7
19740829;1410;0.153;16;20;10;0;1;8.6;0;14.9;2.7;4.5;3.8;2.1;6.2;2547.9;2392.3;0.372;0.364;0;6.1;23.1
19740830;2040;0.222;16;20;10;0;1;33.2;0;12.6;2.4;1.8;1.4;3.2;8.4;3249;394.9;0.463;0.451;0;10.4;16.4
19740831;11500;1.25;16;20;10;0;1;0;0;11.1;2.1;3;2.6;1.7;7;2797;1672.8;0.458;0.518;0;7.6;16
19740901;5850;0.636;16;20;10;0;1;1.3;0;12.3;2.3;1.5;1.2;2.7;7.3;3024.3;424.5;0.455;0.514;0;8.4;16.5
19740902;3400;0.37;16;20;10;0;1;10.9;0;14.6;2.6;1.3;1;3.5;9;3060.4;314.1;0.477;0.521;0;12.2;17.2
19740903;3850;0.418;16;20;10;0;1;1.5;0;10.6;2;1.4;1.1;2.4;7.3;3006.8;522.1;0.476;0.558;0;9.1;12.3
19740904;3850;0.418;16;20;10;0;1;0;0;10.9;2;3;2.4;2.2;6.6;2593.6;1788.1;0.471;0.55;0;7.2;14.6
19740905;2990;0.325;16;20;10;0;1;12.6;0;16.8;2.8;5.8;4.2;4.4;7.2;2767.6;2072.3;0.498;0.538;0;9.4;25.2
19740906;3850;0.418;16;20;10;0;1;4.3;0;10.9;2;2;1.5;2.6;7.8;3087.7;762.2;0.503;0.582;0;10.1;11.4
19740907;4600;0.5;16;20;10;0;1;0;0;11.7;2.1;3.1;2.5;2.5;7.4;2804.1;1621.8;0.497;0.578;0;5.6;17
19740908;3700;0.402;16;20;10;0;1;0;0;15.7;2.6;2.8;2.4;2;9.4;2916.1;1491.6;0.488;0.567;0;9.9;20
19740909;2990;0.325;16;20;10;0;1;6.1;0;16.1;2.6;3.1;2.3;3.7;9.9;3159.8;1063.2;0.499;0.566;0;13.7;20.5
19740910;3400;0.37;16;20;10;0;1;0;0;11.1;2;2.6;2.2;1.9;7.3;2530.7;1789.8;0.494;0.567;0;7.8;15.4
19740911;3120;0.339;16;20;10;0;1;0;0;15.9;2.5;1.5;1.3;2.3;7.6;2824.3;665.4;0.486;0.561;0;7.5;22.9
19740912;2600;0.283;16;20;10;0;1;0;0;18.5;2.8;4;3.4;2.2;9.2;2887.3;1919.4;0.479;0.548;0;14.1;23.8
19740913;2050;0.223;16;20;10;0;1;0;0;17.1;2.6;2.3;2.1;1.1;9.7;2929;1355.3;0.47;0.536;0;11.6;22.1
19740914;2050;0.223;16;20;10;0;1;1.4;0;16.8;2.6;2.1;2;0.6;10.9;3115.2;1138.1;0.469;0.53;0;13.2;21.7
19740915;2050;0.223;16;20;10;0;1;10.1;0;16.3;2.5;1.9;1.8;0.8;10.8;3125.4;1043.7;0.49;0.533;0;13.3;21.7
19740916;4000;0.435;16;20;10;0;1;2.2;0;13.7;2.1;1.8;1.6;1.1;9.3;3214.1;712.2;0.489;0.566;0;12.4;15.8
19740917;3250;0.353;16;20;10;0;1;9.9;0;13.4;2.1;0.9;0.8;2;8.9;3217.6;174.4;0.51;0.573;0;12;15.3
19740918;4000;0.435;16;20;10;0;1;9.2;0;11.7;1.9;1.3;1.2;0.7;8.6;3273.5;342.8;0.529;0.622;0;10.5;12.8
19740919;5650;0.614;16;20;10;0;1;3.3;0;11.5;1.8;1.2;1;1.8;8.9;3192.9;398;0.533;0.641;0;11;12.6
19740920;5100;0.554;16;20;10;0;1;0;0;8.8;1.5;2.3;1.7;2.7;6;2495.6;1450.9;0.527;0.639;0;7.9;11
19740921;4000;0.435;16;20;10;0;1;1.3;0;8.4;1.5;2.1;1.9;1;6;2500.2;1642.1;0.526;0.631;0;4.8;12.7
19740922;3400;0.37;16;20;10;0;1;1.8;0;7.5;1.4;1.6;1.3;1.8;5.5;2824.6;752.3;0.527;0.631;0;6.2;10.9
19740923;3500;0.38;16;20;10;0;1;8.8;0;8.3;1.4;1.4;1;3.7;5.2;2756.6;272.8;0.547;0.639;0;3.5;12.6
19740924;3600;0.391;16;20;10;0;1;6.8;0.03;6.5;1.2;1.4;1;3.2;5;2749.9;512.2;0.559;0.663;0.02;5.5;8
19740925;5200;0.565;16;20;10;0;1;6.8;0.01;7;1.3;1.6;1.1;3.9;5.5;2936.9;363.2;0.571;0.7;0.02;2.8;12.8
19740926;7000;0.761;16;20;10;0;1;3.8;0.04;5.6;1.1;2.2;1.5;3.5;4.9;2677.2;1096.8;0.578;0.706;0;4.5;7.9
19740927;5800;0.63;16;20;10;0;1;6.8;0;9.7;1.5;3.2;2.4;3.2;5.5;2531.5;1636.3;0.589;0.705;0;1.9;16.5
19740928;5800;0.63;16;20;10;0;1;1.7;0.07;5.7;1.1;0.7;0.5;2.3;5.4;2784.3;238.5;0.59;0.725;0;4.7;6.6
19740929;5800;0.63;16;20;10;0;1;3.9;0.18;4.4;0.9;1.2;1;1.9;4.4;2376.8;1255.5;0.596;0.725;0.05;1.4;8.9
19740930;6400;0.696;16;20;10;0;1;1.9;0.31;3.2;0.8;1;0.8;2.2;4.3;2728.7;728.4;0.597;0.733;0.14;2.5;5.4
19741001;6300;0.685;16;20;10;0;1;1.4;0.18;2.6;0.7;0.2;0.2;1.6;4.3;2567.8;214.1;0.598;0.733;0.03;0.3;5
19741002;5800;0.63;16;20;10;0;1;5.1;0.14;3.1;0.8;1.3;1.1;1.9;4.3;2684.1;820.2;0.607;0.739;0.12;1.3;5.3
19741003;8500;0.924;16;20;10;0;1;7.9;0.04;4.4;0.9;1.4;1;3.1;4.8;2929.7;378.1;0.622;0.761;0.09;2.8;6.2
19741004;8800;0.956;16;20;10;0;1;0.8;0.24;4;0.9;0.8;0.6;1.3;4.4;2340.4;889.8;0.619;0.77;0.04;0.1;8.7
19741005;6950;0.755;16;20;10;0;1;1.2;0.04;3.6;0.8;1.4;1.1;2.1;4.3;2534.7;946.9;0.619;0.768;0.01;-0.5;6.5
19741006;5650;0.614;16;20;10;0;1;0.5;0;5.5;1;1.3;1;2.5;4.9;2609.2;704.1;0.617;0.766;0;3.7;7.4
19741007;7300;0.793;16;20;10;0;1;13.5;0.19;4.3;0.8;1.1;0.8;2.6;4.7;2883.6;386.2;0.642;0.788;0.55;1.9;6.3
19741008;10000;1.087;16;20;10;0;1;7.6;0.1;4.3;0.8;1.1;0.8;2.7;4.5;2694.9;551.2;0.655;0.814;0.5;2.8;6.8
19741009;11300;1.228;16;20;10;0;1;1.1;0.14;4.1;0.8;1.6;1.4;1.8;4.3;2510.5;1310.7;0.655;0.828;0.26;1;8.2
19741010;9650;1.049;16;20;10;0;1;2.6;0.2;4.2;0.8;1.2;1;1.3;4.5;2532.1;1044.3;0.658;0.825;0.08;1.1;8.7
19741011;8800;0.956;16;20;10;0;1;3.2;0.33;2.8;0.7;0.4;0.4;1.6;4.5;2690.4;615.5;0.66;0.835;0.2;2.1;5
19741012;8400;0.913;16;20;10;0;1;2.2;0.34;1.6;0.6;0.6;0.5;1.3;4.1;2669.5;535;0.663;0.836;0.15;-0.7;4.5
19741013;7300;0.793;16;20;10;0;1;1.2;0.18;1.6;0.6;0.8;0.6;2.3;4;2663.7;462.4;0.662;0.837;0.12;1.2;2.4
19741014;6950;0.755;16;20;10;0;1;1.3;0.52;2.1;0.6;0.7;0.5;2.5;4;2666;392;0.663;0.834;0.2;0.9;3
19741015;6600;0.717;16;20;10;0;1;1.8;0.78;0.7;0.5;0.3;0.2;2.1;3.7;2590.8;446.3;0.665;0.833;0.46;0;2.3
19741016;5950;0.647;16;20;10;0;1;1.8;0.03;2.5;0.6;0.5;0.4;1.3;4;2507.3;833.1;0.665;0.833;0.26;-1;5.4
19741017;6300;0.685;16;20;10;0;1;3.6;0;5.7;0.9;1.1;0.9;1.2;5.5;2968.8;384.4;0.669;0.841;0.06;3.6;8.3
19741018;5950;0.647;16;20;10;0;1;9.3;0.02;6.5;0.9;1;0.9;1.3;5.4;2621.8;842.4;0.682;0.852;0.02;5.1;9
19741019;8800;0.956;16;20;10;0;1;10.5;0;8.3;1.1;1.3;0.9;3.2;6.2;3104;119.1;0.699;0.89;0.01;5.3;10.9
19741020;16000;1.739;16;20;10;0;1;20.6;0.56;5.2;0.8;1;0.6;4.5;5.2;2855.1;480.8;0.731;0.924;1.99;2.5;8
19741021;23000;2.5;16;20;10;0;1;9.8;0.66;0.5;0.4;0.5;0.4;2.2;3.9;2750.8;431.9;0.743;0.965;7.97;-0.2;2.3
19741022;19700;2.141;16;20;10;0;1;2.9;0.67;0.1;0.4;0.1;0.1;1.1;3.7;2525.8;684.7;0.743;0.984;6.84;-1.5;3.1
19741023;17500;1.902;16;20;10;0;1;5.6;0.21;0.7;0.4;0.3;0.2;1.2;3.8;2647.4;201.3;0.748;0.994;5.27;-2.5;3.2
19741024;19100;2.076;16;20;10;0;1;3.9;0.09;4;0.7;0.7;0.6;1.6;5;2863.7;377.9;0.752;1.021;2.68;1.8;6.2
19741025;20800;2.261;16;20;10;0;1;3.6;0.2;4;0.6;0.5;0.4;1.3;4.9;2629.2;433.5;0.753;1.021;1.58;3.2;5.5
19741026;21900;2.38;16;20;10;0;1;3.7;0.15;3.4;0.6;0.9;0.6;3.1;4.7;2874.1;192.2;0.755;1.024;1.58;2.8;4
19741027;23000;2.5;16;20;10;0;1;8.1;0.17;5.5;0.7;1.1;0.9;2.9;5.3;2883.8;456.4;0.762;1.025;1.21;3.6;7.1
19741028;26700;2.902;16;20;10;0;1;9.8;0.37;2.1;0.5;0.9;0.6;4;4;2678.1;501.1;0.773;1.052;2.2;1.1;3.7
19741029;26700;2.902;16;20;10;0;1;8.8;0.86;-0.1;0.4;0.6;0.4;2.5;3.6;2767.1;119.9;0.779;1.049;5.04;-0.6;0.9
19741030;26100;2.837;16;20;10;0;1;11.2;0.9;-0.4;0.3;0.6;0.4;2.5;3.5;2720.3;430.1;0.79;1.05;10.94;-1.2;1.3
19741031;25400;2.76;16;20;10;0;1;1.6;0.97;-1.5;0.2;0.4;0.3;2;3.3;2627.7;327.3;0.788;1.046;15.44;-2.3;-0.7
19741101;22400;2.434;16;20;10;0;1;0;0;-0.1;0.3;0.5;0.4;1.9;3;2452;686.4;0.784;1.036;13.93;-2.5;2.3
19741102;21900;2.38;16;20;10;0;1;0;0;2.6;0.5;0.4;0.3;1.3;4.3;2573.7;697;0.779;1.036;9.87;-1.7;7.3
19741103;21900;2.38;16;20;10;0;1;8.6;0.59;2.6;0.5;0.2;0.2;1.1;4.2;2462.3;670.3;0.786;1.038;6.81;1.3;4.9
19741104;24800;2.695;16;20;10;0;1;2.4;0.44;1.1;0.4;0.3;0.3;1.7;3.7;2634;242.6;0.786;1.049;8.29;-0.4;3.3
19741105;23000;2.5;16;20;10;0;1;0.6;0.7;0.2;0.3;0.6;0.4;3;3.7;2660.5;151.3;0.783;1.041;8.41;-0.5;0.8
19741106;20800;2.261;16;20;10;0;1;0;0;-0.3;0.3;0.4;0.3;2.5;3.4;2355;690.4;0.78;1.027;8.13;-0.7;0.1
19741107;18600;2.021;16;20;10;0;1;0;0;-0.6;0.3;0.5;0.4;1.9;3.3;2539.8;348.4;0.775;1.013;7.95;-1.1;0.4
19741108;17500;1.902;16;20;10;0;1;0.1;0;1.1;0.4;0.3;0.2;0.9;3.5;2432.5;447.1;0.771;1.001;7.22;-1.7;3.4
19741109;17000;1.848;16;20;10;0;1;0.5;0;5;0.6;0.4;0.4;0.6;4.9;2570.3;672.7;0.768;0.994;5.76;1.8;9.4
19741110;19700;2.141;16;20;10;0;1;6.9;0.01;3.1;0.5;0.3;0.2;1.5;4.6;2714.9;162.3;0.773;1.009;4.23;1.2;6.3
19741111;19100;2.076;16;20;10;0;1;0;0;3.2;0.5;0.2;0.1;2.2;3.7;2181;452.9;0.769;1.005;3.8;-1.8;6.4
19741112;17000;1.848;16;20;10;0;1;0;0;5.4;0.6;0.8;0.5;3.8;4.3;2417.7;302.3;0.764;0.993;3.52;4.1;8.8
19741113;16000;1.739;16;20;10;0;1;0;0;5.3;0.6;0.9;0.6;4.5;4.3;2263.5;454.7;0.761;0.982;3.26;-0.3;9.2
19741114;16000;1.739;16;20;10;0;1;0;0;8.7;0.7;2.3;1.4;6;5.4;2958.7;125;0.754;0.972;2.23;7.3;9.4
19741115;16500;1.793;16;20;10;0;1;7.4;0;9.9;0.8;3.2;1.8;7;5.4;2861.3;264.9;0.762;0.963;1.61;8.8;10.6
19741116;17000;1.848;16;20;10;0;1;0.1;0;7.8;0.7;1.8;1.2;4.2;5;2550.5;721.4;0.758;0.973;1.06;6.6;11
19741117;16500;1.793;16;20;10;0;1;2.7;0;6.1;0.6;0.8;0.5;4.1;4.5;2468.8;141.6;0.757;0.964;0.99;2.3;8.9
19741118;20800;2.261;16;20;10;0;1;23.2;0.03;5.7;0.5;1.1;0.8;3.6;5.3;2979.8;125.8;0.787;1.013;1.08;3.8;7.8
19741119;37900;4.119;16;20;10;0;1;0;0;3.4;0.4;0.6;0.5;1.8;3.9;2345.7;647.7;0.783;1.037;1.33;2.1;5.3
19741120;26700;2.902;16;20;10;0;1;1.7;0.15;3.9;0.4;0.7;0.5;2.3;4.6;2821.5;85.2;0.781;1.027;1.17;2.7;5
19741121;24200;2.63;16;20;10;0;1;1;0.09;3.8;0.4;0.7;0.6;1.5;4.4;2464.6;657.8;0.779;1.02;1.16;0.7;7.1
19741122;21300;2.315;16;20;10;0;1;0.6;0;7.6;0.6;0.9;0.7;3.1;5.5;2814.3;176.3;0.777;1.01;1.05;4.2;8.8
19741123;19700;2.141;16;20;10;0;1;7.3;0.12;6.8;0.6;0.5;0.3;2.3;5.8;2750.4;248.4;0.783;1.005;0.9;5;9.5
19741124;23000;2.5;16;20;10;0;1;1.6;0.19;2.5;0.4;0.4;0.3;1.7;4.5;2642.1;261.2;0.782;1.02;0.92;1.8;5.3
19741125;21900;2.38;16;20;10;0;1;5.2;0.21;4.1;0.4;1;0.7;3.7;4.2;2600.7;413.6;0.785;1.011;0.95;2.1;5.6
19741126;27300;2.967;16;20;10;0;1;43.8;0.01;6;0.5;0.8;0.7;2.4;5.9;3090.7;72.8;0.833;1.1;1.11;2.6;9.3
19741127;76500;8.314;16;20;10;0;1;7.1;0;9.3;0.7;1.4;1;3.5;6.8;2994.9;404.6;0.835;1.183;0.54;8.1;10.6
19741128;70500;7.662;16;20;10;0;1;4.8;0.26;3.5;0.4;1.1;0.7;4.3;4.3;2637.6;376.5;0.835;1.174;0.63;1.6;4.9
19741129;52000;5.651;16;20;10;0;1;2.6;0.54;0.9;0.3;0.7;0.5;3.9;3.6;2502.6;537.6;0.834;1.151;1.38;0.4;1.8
19741130;44900;4.88;16;20;10;0;1;10.2;0.12;3.6;0.4;0.7;0.5;2;4.7;2844.1;271.8;0.839;1.149;1.74;-0.3;6.5
19741201;50500;5.488;16;20;10;0;1;1.3;0;5.7;0.5;0.9;0.7;1.9;5.4;2858.4;382.9;0.836;1.144;0.92;5.1;6.6
19741202;40700;4.423;16;20;10;0;1;0.3;0;6.4;0.5;0.2;0.2;1.1;5.2;2446.4;513.7;0.832;1.12;0.84;4;9.5
19741203;35900;3.902;16;20;10;0;1;0.2;0;6.2;0.5;0.2;0.2;0.9;5.3;2549.9;392.4;0.826;1.096;0.8;5.9;7.4
19741204;31800;3.456;16;20;10;0;1;0.9;0.05;3;0.4;0.5;0.4;1.2;4.6;2509;522.2;0.823;1.075;0.79;1;4.3
19741205;29800;3.239;16;20;10;0;1;1.8;0.47;2.3;0.3;0.7;0.5;3.5;4.2;2672.7;282.2;0.821;1.058;0.93;1.3;3.2
19741206;27300;2.967;16;20;10;0;1;4;0.64;1.2;0.3;0.7;0.5;3.6;3.9;2730.1;141.1;0.822;1.047;1.73;1;1.6
19741207;26100;2.837;16;20;10;0;1;5.5;0.09;2.8;0.3;0.5;0.4;1.6;4.7;2798;324.6;0.823;1.052;1.39;0.4;4.9
19741208;29200;3.173;16;20;10;0;1;2.5;0.07;4.3;0.4;0.9;0.7;2.5;5.1;2891.4;284.9;0.82;1.053;0.89;3.7;5
19741209;26100;2.837;16;20;10;0;1;1.5;0.11;4.3;0.4;0.5;0.4;1;5.1;2740.7;350.4;0.818;1.046;0.72;3.5;5.8
19741210;23600;2.565;16;20;10;0;1;1.3;0.3;1.9;0.3;0.3;0.2;1.5;4.3;2644.8;195.9;0.818;1.039;0.73;1.6;3.2
19741211;22400;2.434;16;20;10;0;1;3.3;0.89;-1.1;0.2;0.3;0.2;3.2;3.3;2441.9;120.1;0.818;1.029;1.92;-3.6;2.7
19741212;21300;2.315;16;20;10;0;1;16.3;0.25;-1.5;0.1;0.2;0.1;1.8;3.1;2492.1;96.4;0.83;1.029;3.27;-4.3;3.4
19741213;44200;4.804;16;20;10;0;1;1;0.27;0.4;0.2;0.9;0.5;5;3.7;2667.5;283.2;0.829;1.061;3.95;-2.1;2.9
19741214;40700;4.423;16;20;10;0;1;0.7;0.54;-0.8;0.2;0.1;0.1;1.8;3.1;2209.2;575.5;0.824;1.05;3.9;-3.1;0.6
19741215;31200;3.391;16;20;10;0;1;4.9;0.21;1.8;0.3;0.4;0.3;1.3;4.1;2653.3;403.9;0.825;1.045;4;0.2;3.7
19741216;31800;3.456;16;20;10;0;1;2.9;0.2;2.3;0.3;0.4;0.4;1.1;4.1;2737.5;203.8;0.822;1.053;4.34;1.6;5.1
19741217;30500;3.315;16;20;10;0;1;0.9;0.08;6;0.5;1.1;0.8;3;4.7;2821.3;220.4;0.821;1.047;3.24;2.7;8.2
19741218;27900;3.032;16;20;10;0;1;1.4;0.45;1.3;0.3;0.6;0.4;2.7;3.7;2627.2;178.5;0.819;1.037;2.92;0.9;1.8
19741219;24800;2.695;16;20;10;0;1;0.9;0.07;2.5;0.3;0.3;0.3;1.6;4.3;2638.5;189.2;0.815;1.032;2.87;0.7;4.4
19741220;22400;2.434;16;20;10;0;1;0;0;3.4;0.4;0.3;0.2;1.9;3.7;2121.9;670.9;0.81;1.02;2.64;0.3;7.6
19741221;20800;2.261;16;20;10;0;1;0;0;4.1;0.4;0.5;0.4;2.1;3.4;2095.2;802.8;0.805;1.007;2.38;0.8;8.2
19741222;19700;2.141;16;20;10;0;1;0;0;4.9;0.4;0.2;0.1;2.4;4.2;2066.7;642.8;0.801;0.996;2.15;3.5;9.1
19741223;18600;2.021;16;20;10;0;1;0.3;0;4.9;0.4;1.2;0.8;4.2;4;2261.8;733.8;0.796;0.983;2.07;0.2;9.1
19741224;17500;1.902;16;20;10;0;1;1.4;0.03;6.8;0.5;1.2;0.8;4.2;5;2675.8;319.2;0.795;0.974;2.04;5.8;8.7
19741225;17500;1.902;16;20;10;0;1;0;0;5.5;0.4;0.6;0.4;2.1;4.9;2473;570.6;0.79;0.967;2.02;-0.5;9.1
19741226;16500;1.793;16;20;10;0;1;0;0;8.3;0.5;1.1;0.9;2.5;5.5;2687.4;553.8;0.785;0.956;1.78;6.6;12.4
19741227;15500;1.685;16;20;10;0;1;4.3;0;5.8;0.4;0.9;0.6;4;4.9;2561.9;377;0.787;0.95;1.68;2.5;9.5
19741228;18000;1.956;16;20;10;0;1;0.7;0;7.9;0.5;0.9;0.7;2.4;6.1;3008;165.6;0.785;0.953;1.43;5.6;10.5
19741229;17500;1.902;16;20;10;0;1;1.3;0.05;7.4;0.5;1;0.7;3.2;5.8;2629.7;592.7;0.78;0.947;1.12;6.2;10.4
19741230;16000;1.739;16;20;10;0;1;0;0;0.3;0.2;1;0.6;4.9;3.2;2191.5;543.3;0.778;0.939;1.09;-1.7;1.3
19741231;14500;1.576;16;20;10;0;1;0;0;-1.8;0.1;0.2;0.1;1.9;2.8;2109.7;436.6;0.776;0.931;1.08;-4.9;0.8
19750101;13500;1.467;16;20;10;0;1;0;0;-0.2;0.2;0.3;0.3;0.9;2.6;2049.7;736.4;0.772;0.924;1.06;-2;5.4
19750102;12500;1.358;16;20;10;0;1;0;0;-2.8;0.1;0.2;0.1;1;2.4;2071.5;478.1;0.768;0.917;1.05;-5.4;1.9
19750103;11500;1.25;16;20;10;0;1;0.5;0.76;-2.5;0.1;0.1;0.1;1;2.8;2163.5;707.6;0.767;0.91;1.19;-6.5;2.4
19750104;11500;1.25;16;20;10;0;1;0;0;-1.3;0.2;0;0;1.2;3.3;2251;425.7;0.762;0.905;1.3;-2.7;0.8
19750105;11500;1.25;16;20;10;0;1;0;0;-1.1;0.2;0.2;0.2;1.3;3.2;2333.9;457.9;0.761;0.901;1.09;-2.7;2.3
19750106;10000;1.087;16;20;10;0;1;0.1;0;-0.4;0.2;0.5;0.4;1.3;3.7;2409;651.4;0.759;0.896;1.08;-4;3.5
19750107;11000;1.195;16;20;10;0;1;9.8;0.36;0.3;0.2;0.6;0.4;1.9;3.8;2802.5;148.3;0.769;0.905;1.85;-2.2;3.9
19750108;19100;2.076;16;20;10;0;1;9.6;0.03;4.8;0.4;1.4;0.9;3.9;5.1;2936;399.5;0.778;0.938;1.46;1.6;7
19750109;22400;2.434;16;20;10;0;1;0.1;0;3.3;0.4;0.3;0.2;1.3;4.4;2305.5;590.8;0.775;0.954;1.33;1.8;5
19750110;17000;1.848;16;20;10;0;1;0;0;5.2;0.5;0.7;0.6;2.6;4.2;2143.3;834.5;0.77;0.948;1.33;1.1;10.1
19750111;15500;1.685;16;20;10;0;1;0;0;5.4;0.5;0.9;0.7;2.9;4.7;2459.9;597.9;0.767;0.941;1.33;4.3;8.3
19750112;15000;1.63;16;20;10;0;1;0;0;4.5;0.4;0.2;0.1;1.8;4.1;2253.4;406.5;0.761;0.934;1.33;2;7.9
19750113;13500;1.467;16;20;10;0;1;0;0;4.2;0.4;0.6;0.4;3.1;4;2308.1;385.1;0.76;0.928;1.33;0.3;7.4
19750114;12500;1.358;16;20;10;0;1;0;0;7.5;0.6;2.8;1.5;6.9;4.8;2863.6;172.4;0.753;0.919;1.31;6.1;8.8
19750115;11000;1.195;16;20;10;0;1;0;0;6.9;0.6;3.5;1.7;8.4;4.7;2881.3;320.3;0.75;0.908;1.19;6.2;7.8
19750116;12500;1.358;16;20;10;0;1;19.2;0.48;5.4;0.5;2.2;1.1;7.7;4.6;2829.4;193.2;0.775;0.916;2.94;3.6;7.5
19750117;23600;2.565;16;20;10;0;1;9.5;0;3.4;0.4;0.7;0.5;4.1;4.3;2656.7;204.9;0.784;0.962;4.24;0.1;7.2
19750118;29600;3.217;16;20;10;0;1;9.8;0.37;4.2;0.4;1;0.7;3.5;4.7;2881.4;136.8;0.792;1.002;2.46;2.6;6.6
19750119;31600;3.434;16;20;10;0;1;0.6;0.35;-0.7;0.2;0.2;0.2;1.9;3.3;2469.1;281.7;0.79;1.009;4.07;-1.5;0.2
19750120;25400;2.76;16;20;10;0;1;2.3;0.57;-0.1;0.2;0.2;0.2;1.9;2.9;2058;821;0.79;1.004;3.5;-4.6;3.5
19750121;23600;2.565;16;20;10;0;1;1.3;0.62;0.7;0.3;0.3;0.3;1.1;3.6;2642.3;222.7;0.79;1.004;4.14;-0.4;2.2
19750122;21900;2.38;16;20;10;0;1;3.2;0.21;0.6;0.3;0.3;0.3;1.7;3.4;2214.3;790.6;0.789;0.998;3.69;-2.5;2.9
19750123;22400;2.434;16;20;10;0;1;3;0.09;4.3;0.5;1;0.8;2.4;4.6;2841.6;352.1;0.79;1.004;3.56;1.5;7.7
19750124;24200;2.63;16;20;10;0;1;0.6;0.08;5.2;0.5;0.6;0.5;1.7;5;2812.8;224.9;0.786;1.003;3.01;4.1;9
19750125;23000;2.5;16;20;10;0;1;1;0;4.7;0.5;0.4;0.3;2;5;2775;73.9;0.784;0.996;2.69;0.1;8
19750126;20200;2.195;16;20;10;0;1;0.2;0;5.2;0.5;0.5;0.5;0.9;5;2617.1;495.7;0.78;0.991;2.42;2.2;7.3
